7.359375,0.0390625
7.3984375,0.0390625
7.3984375,0.0390625
7.359375,0.078125
7.3203125,0.1171875
7.28125,0.15625
7.2421875,0.15625
7.203125,0.15625
7.1640625,0.15625
7.1640625,0.15625
7.1640625,0.1171875
7.125,0.078125
7.125,0.0390625
7.125,0.078125
7.125,0.0390625
7.0859375,0.0390625
7.0859375,0.078125
7.0859375,0.078125
7.0859375,0.0390625
7.0859375,0.0390625
7.125,0.0390625
7.1640625,0.0390625
7.1640625,0.0390625
7.203125,0.078125
7.203125,0.1171875
7.203125,0.15625
7.1640625,0.1953125
7.1640625,0.15625
7.1640625,0.15625
7.1640625,0.1953125
7.0859375,0.2734375
7.046875,0.2734375
6.96875,0.3515625
6.96875,0.3515625
6.9296875,0.3515625
6.9296875,0.3515625
6.890625,0.3515625
6.890625,0.390625
6.890625,0.3515625
6.9296875,0.3125
6.890625,0.3125
6.890625,0.3125
6.9296875,0.2734375
7.0078125,0.234375
7.0078125,0.2734375
6.9296875,0.390625
6.9296875,0.5078125
7.046875,0.4296875
7.125,0.3125
7.2421875,0.1171875
7.28125,0.1171875
-1.0,0.0
7.203125,0.1953125
7.1640625,0.234375
7.125,0.2734375
-0.3359375,0.234375
7.2421875,0.1171875
7.3984375,0.0390625
7.359375,0.0
7.2421875,0.1171875
-1.0,0.0
7.125,0.234375
7.0078125,0.2734375
6.9296875,0.3125
6.8125,0.234375
6.6953125,0.234375
-1.0,0.0
6.6953125,0.2734375
6.6953125,0.3125
6.8125,0.3125
6.8125,0.3125
6.890625,0.3125
-1.0,0.0
6.9296875,0.2734375
6.96875,0.234375
2.9453125,0.15625
7.0078125,0.15625
7.0078125,0.1953125
-1.0,0.0
7.0078125,0.234375
6.96875,0.234375
7.0078125,0.2734375
6.6953125,0.546875
7.0078125,0.234375
6.421875,0.6640625
6.8515625,0.1953125
6.890625,0.234375
6.890625,0.1953125
-1.0,0.0
7.671875,2.0703125
6.5,0.9765625
7.046875,0.1953125
7.0078125,0.234375
-1.0,0.0
6.96875,0.2734375
6.890625,0.3125
6.8515625,0.3515625
6.8125,0.4296875
6.8125,0.4296875
-1.0,0.0
6.8125,0.4296875
6.8125,0.390625
6.8515625,0.3515625
4.0390625,0.0
-1.0,0.0
6.8125,0.2734375
6.8125,0.2734375
-1.0,0.0
6.7734375,0.3515625
6.8125,0.3125
6.8125,0.2734375
6.8515625,0.1953125
6.890625,0.15625
-1.0,0.0
6.890625,0.1953125
6.8125,0.234375
6.7734375,0.2734375
6.7734375,0.3515625
-1.0,0.0
6.65625,0.390625
6.65625,0.4296875
6.734375,0.2734375
6.65625,0.3515625
6.6953125,0.3515625
4.234375,0.1953125
6.8125,0.15625
-1.0,0.0
6.6953125,0.0
6.734375,0.234375
6.734375,0.234375
6.734375,0.2734375
-1.0,0.0
6.7734375,0.234375
6.8125,0.15625
6.8515625,0.078125
6.8515625,0.0390625
6.890625,0.0390625
-1.0,0.0
6.890625,0.0390625
6.9296875,0.0390625
6.9296875,0.078125
6.8515625,0.078125
-1.0,0.0
6.8515625,0.078125
6.8515625,0.0390625
6.8515625,0.0390625
6.8125,0.1171875
-1.0,0.0
6.7734375,0.2734375
6.734375,0.3515625
6.65625,0.3125
6.65625,0.3515625
-1.0,0.0
6.65625,0.3125
6.6953125,0.234375
6.7734375,0.0
6.8125,0.15625
-1.0,0.0
6.7734375,0.1953125
6.7734375,0.234375
6.734375,0.234375
-1.0,0.0
6.8125,0.078125
6.8515625,0.0
6.890625,0.0
6.890625,0.0
-1.0,0.0
6.890625,0.0
6.9296875,0.0
6.6953125,0.3515625
-1.0,0.0
6.9296875,0.0
6.96875,0.0
6.96875,0.0
6.96875,0.0
-1.0,0.0
6.96875,0.0
6.96875,0.0
6.8125,0.0390625
-1.0,0.0
6.8515625,0.078125
6.8125,0.1171875
6.8515625,0.1171875
6.890625,0.078125
-1.0,0.0
6.9296875,0.078125
6.890625,0.0390625
6.9296875,0.0
-1.0,0.0
6.9296875,0.0
6.96875,0.0
6.9296875,0.0
6.8125,0.078125
-1.0,0.0
4.1171875,0.1953125
6.6953125,0.234375
6.6953125,0.15625
6.7734375,0.15625
-1.0,0.0
6.8125,0.078125
6.8125,0.0390625
6.7734375,0.1171875
-1.0,0.0
-0.8046875,0.15625
6.6953125,0.1953125
6.8515625,0.078125
-1.0,0.0
6.9296875,0.0390625
7.0078125,0.0
4.5078125,0.0390625
6.9296875,0.0390625
-1.0,0.0
6.890625,0.0390625
6.5390625,0.078125
6.8125,0.078125
6.8125,0.0390625
-1.0,0.0
6.8515625,0.0
6.890625,0.0
6.890625,0.3515625
-1.0,0.0
6.890625,0.0
6.9296875,0.0390625
6.9296875,0.0390625
-1.0,0.0
6.9296875,0.0
6.9296875,0.0390625
6.9296875,0.0390625
6.9296875,0.078125
-1.0,0.0
6.890625,0.078125
6.9296875,0.078125
6.890625,0.078125
6.5390625,0.1171875
-1.0,0.0
6.7734375,0.234375
6.6171875,0.3125
6.6171875,0.390625
-1.0,0.0
6.65625,0.3515625
6.65625,0.3515625
6.65625,0.390625
6.6953125,0.3515625
