5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.7578125,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.8359375,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
5.796875,0.0
5.7578125,0.0
5.796875,0.0
-1.0,0.0
5.7578125,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.796875,0.0
-1.0,0.0
5.796875,0.0
5.796875,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.796875,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.71875,0.0
5.71875,0.0
5.71875,0.0
5.71875,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.71875,0.0
5.71875,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.71875,0.0
5.71875,0.0
5.71875,0.0
-1.0,0.0
5.71875,0.0
5.71875,0.0
5.71875,0.0
5.71875,0.0
-1.0,0.0
5.71875,0.0
5.71875,0.0
5.71875,0.0
5.71875,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.71875,0.0
5.7578125,0.0
5.71875,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.71875,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.71875,0.0
5.7578125,0.0
5.7578125,0.0
5.71875,0.0
-1.0,0.0
5.7578125,0.0
5.71875,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.71875,0.0
-1.0,0.0
5.71875,0.0
5.71875,0.0
5.71875,0.0
-1.0,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
5.7578125,0.0
-1.0,0.0
